id_src;opr_name;opr_nick;inn;bdpn_code;name_brand
12577;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТОРГОВЫЙ КОМПЛЕКС "ПЕТРОВСКО-РАЗУМОВСКИЙ";ООО ТК "ПЕТРОВСКО-РАЗУМОВСКИЙ";7713551532;;
12578;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "МП";ООО  "МП";7718726183;;
12579;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ФОРТ";ООО "ФОРТ";8607009834;;
12580;АКЦИОНЕРНОЕ ОБЩЕСТВО "АЙ-ТЕКО";АО "АЙ-ТЕКО";7704160892;;
12581;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИНКОМТАКС";ООО "ИНТАКС";7704262990;;
12582;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИНТЕРКОМ";ООО "ИНТЕРКОМ";7723808184;;
12583;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИНТЕРНЕТ СЕРВИС ПРОВАЙДЕР "МЕГА";ООО "ИСП "МЕГА";9303020210;;
12584;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СОЮЗ-НН";ООО "СОЮЗ-НН";5256182447;;
12585;КАЗЕННОЕ УЧРЕЖДЕНИЕ ОМСКОЙ ОБЛАСТИ "ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ И ТЕЛЕКОММУНИКАЦИЙ";ГУИТ ОМСКОЙ ОБЛАСТИ;5501196025;;
12586;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ФАЙНАМБЕРС";ООО "ФАЙНАМБЕРС";5406972824;;
12587;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ОПТИМАХОЛДИНГ";ООО "ОПТИМАХОЛДИНГ";3666208014;;
12588;ФОНД "РОСКОНГРЕСС";ФОНД "РОСКОНГРЕСС";7706412930;;
12590;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГРАНДНЕТ";ООО "ГРАНДНЕТ";1685005016;;
12591;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "НЬЮКОНТАКТ";ООО "НЬЮКОНТАКТ";7723813089;;
12594;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СМОЛРЕВЕРСНЭТ";ООО "СМОЛРЕВЕРСНЭТ";6726026835;;
12595;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТЕЛЕМАТИКА";ООО «ТЕЛЕМАТИКА»;7725532220;;
12596;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "МЕТРОМАКС";ООО "МЕТРОМАКС";6311191084;;
12597;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ОМЕГА";ООО "ОМЕГА";7826108963;;
12598;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "КАРТЕЛ";ООО "КАРТЕЛ";7703500271;;
12599;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АМИК";ООО "АМИК";9308011756;;
12604;АКЦИОНЕРНОЕ ОБЩЕСТВО "СПУТНИКОВЫЕ КОММУНИКАЦИОННЫЕ СИСТЕМЫ";АО "СКС";1433006519;;
12606;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СМАРТ.ИНТ";ООО "СМАРТ.ИНТ";7724481171;;
12608;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "НЕТВОРК МОБАЙЛ";ООО "НЕТВОРК МОБАЙЛ";7703407040;;
12609;АКЦИОНЕРНОЕ ОБЩЕСТВО "ЧИТАТЕХЭНЕРГО";АО "ЧИТАТЕХЭНЕРГО";7536053550;;
12610;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "НЭТЛАЙН";ООО"НЭТЛАЙН";7733138130;;
12611;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АРКС";ООО "АРКС";7734421816;;
12612;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ВОКСИС";ООО "ВОКСИС";6674223607;;
12613;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "А-ПЛЮС";ООО "А-ПЛЮС";2460123397;;
12614;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ДАТАФОН";ООО "ДАТАФОН";9704212777;;
12615;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "НАУЧНО-ПРОИЗВОДСТВЕННОЕ ПРЕДПРИЯТИЕ РЕГИОНАЛЬНЫЙ КОММУНИКАЦИОННЫЙ ЦЕНТР";ООО "НПП РКЦ";5260325754;;
12616;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТЕЛЕ-СМАРТ";ООО "ТЕЛЕ-СМАРТ";7714976560;;
12617;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЛОТОСПЛЮС";ООО "ЛОТОСПЛЮС";7743419203;;
12618;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ОМЕГА" (ИНН 7840106397);ООО "ОМЕГА" (ИНН 7840106397);7840106397;2=mOMEGA;
12619;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИНТЕРФОН";ООО "ИНТЕРФОН";7814818454;;
12620;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СМАРТ";ООО "СМАРТ";7810706975;;
12621;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ОПТИЛИНК";ООО "ОПТИЛИНК";9308005470;;
12622;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СИГМА";ООО "СИГМА";7716983403;;
12623;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ПРОСТОФОН";ООО "ПРОСТОФОН";6234203977;;
12624;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АРИАДНА";ООО "АРИАДНА";9709016800;;
12625;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СИТИЛАН";ООО "СИТИЛАН";7811385499;;
12629;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СМАРТ-ТЕЛ";ООО "СМАРТ-ТЕЛ";7751259384;;
12631;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "РУСВЯЗЬ";ООО "РУСВЯЗЬ";7813673291;;
12632;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "РЕДЛАЙН";ООО "РЕДЛАЙН";7704480814;;
12634;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЭКОКОННЕКТ";ООО "ЭКОКОННЕКТ";5029178892;;
12635;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГРУППА ОДИССЕЙ";ООО "ГРУППА ОДИССЕЙ";7751195500;;
12636;АКЦИОНЕРНОЕ ОБЩЕСТВО "ИНФОРМАЦИОННЫЙ ЦЕНТР";АО "ИНФОРМАЦИОННЫЙ ЦЕНТР";7701553038;;
12637;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ПРОМЕТЕЙ-СЕРВИС";ООО "ПРОМЕТЕЙ-СЕРВИС";7802637598;;
12638;ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ "УРАЛ АКАДЕМИЧЕСКИЙ";ФГБУ "УРАЛ АКАДЕМИЧЕСКИЙ";6660011200;;
12639;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИНТЕРКОМ";ООО "ИНТЕРКОМ";7801725121;;
12640;АКЦИОНЕРНОЕ ОБЩЕСТВО "ЭКСПЛУАТИРУЮЩАЯ ОРГАНИЗАЦИЯ ЗАПОРОЖСКОЙ АЭС";АО "ЭО ЗАЭС";9721179921;;
12641;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТРАДЕКС-М";ООО "ТРАДЕКС-М";7730153161;;
12642;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "МЕГАКВИН";ООО "МЕГАКВИН";7707412756;;
12643;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "НИЖЕГОРОДСКАЯ ИНТЕРНЕТ КОМПАНИЯ";ООО "НИК";5262392160;;
12644;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИНДЕКС";ООО "ИНДЕКС";1841109625;;
12645;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЮЖНЫЙ ГОРНО-МЕТАЛЛУРГИЧЕСКИЙ КОМПЛЕКС";ООО "ЮГМК";9403000070;;
12646;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТЕРАБАЙТ";ООО "ТЕРАБАЙТ";7726455868;;
12647;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СМАРТ СВЯЗЬ";ООО "СМАРТ СВЯЗЬ";7736352660;;
12648;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УМНЫЙ ДОМ";ООО "УМНЫЙ ДОМ";2310221660;;
12649;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЭТАЛОН";ООО "ЭТАЛОН";7720470186;;
12650;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "КОМПАНИЯ "НИРА";ООО "КОМПАНИЯ "НИРА";4706044215;;
12651;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "НАУЧНО-ПРОИЗВОДСТВЕННЫЙ ЦЕНТР "БИЗНЕСАВТОМАТИКА";ООО "НПЦ "БИЗНЕСАВТОМАТИКА";7729652455;;
12653;Индивидуальный предприниматель РЯБИКОВ ИВАН ВЛАДИМИРОВИЧ;ИП РЯБИКОВ ИВАН ВЛАДИМИРОВИЧ;860215293653;;
12654;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "МЕГА-Т";ООО "МЕГА-Т";7106508630;;
12655;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СТАНЛАЙН";ООО "СТАНЛАЙН";1684014794;;
12656;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СПЕЙС КОМ";ООО "СПЕЙС КОМ";2463130868;;
12657;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЗЕНКОМ";ООО "ЗЕНКОМ";5015007791;;
12658;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТЕЛЕКОМ-СВЯЗЬ";ООО "ТЕЛЕКОМ-СВЯЗЬ";9715459511;;
12659;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЭЛЕКТРОСВЯЗЬ-ТЕЛЕКОМ";ООО "ЭЛЕКТРОСВЯЗЬ-ТЕЛЕКОМ";7726709199;;
12660;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "РАТЕЛ";ООО "РАТЕЛ";9715457786;;
12661;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СИПЛИНК";ООО "СИПЛИНК";7447211903;;
12662;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СТРИМТЕЛЕКОМ";ООО "СТРИМТЕЛЕКОМ";5003054388;;
12663;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "Е-ВОСТОК";ООО "Е-ВОСТОК";7714342002;;
12665;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ДК СВЯЗЬ";ООО "ДК СВЯЗЬ";9726054186;;
12666;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЕВ";ООО "ЕВ";7714351374;;
12667;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТЕЛЕКОМ-К";ООО "ТЕЛЕКОМ-К";4632298283;;
12668;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЭЛЕКТРОСВЯЗЬ-ПЛЮС";ООО "ЭЛЕКТРОСВЯЗЬ-ПЛЮС";7716987101;;
12669;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТЕЛЕКОМ ПОТЕНЦИАЛ";ООО "ТЕЛЕКОМ ПОТЕНЦИАЛ";9303033918;;
12670;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИКС-ЛАЙН";ООО "ИКС-ЛАЙН";3528339140;;
12671;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТЕЛЕГРАФ";ООО "ТЕЛЕГРАФ";9709039798;;
12672;АКЦИОНЕРНОЕ ОБЩЕСТВО "ФИРМА "МИР";АО "ФИРМА "МИР";0278134166;;
12673;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ФИБЕРНЕТИКА";ООО "ФИБЕРНЕТИКА";7736353632;;
12674;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ПЕРВЫЙ ТЕЛЕКОМ";ООО "ПЕРВЫЙ ТЕЛЕКОМ";9722053216;;
12704;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СИГНАЛ-ТЕЛЕКОМ";ООО "СИГНАЛ-ТЕЛЕКОМ";2225173302;;
12705;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "РЕНОВАЛ";ООО "РЕНОВАЛ";9102286436;;
12706;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ФБ ГРУПП";ООО "ФБ ГРУПП";7706779078;;
12707;Индивидуальный предприниматель МАЛЕВИЦКАЯ НАТАЛЬЯ БОГДАНОВНА;ИП МАЛЕВИЦКАЯ НАТАЛЬЯ БОГДАНОВНА;231804950513;;
12708;АКЦИОНЕРНОЕ ОБЩЕСТВО «МЕДИАПРО»;АО «МЕДИАПРО»;9715460690;;
12709;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "РЕГИОНАЛЬНЫЙ АЛЬТЕРНАТИВНЫЙ ОПЕРАТОР СОВРЕМЕННЫХ ТЕХНОЛОГИЙ СВЯЗИ";ООО "РАО СТС";4000007211;;
12710;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИНТЕЛЕРОС";ООО "ИНТЕЛЕРОС";9721216732;;
12711;Индивидуальный предприниматель ХЛЕБНИКОВА ВАЛЕРИЯ АЛЕКСАНДРОВНА;ИП ХЛЕБНИКОВА ВАЛЕРИЯ АЛЕКСАНДРОВНА;110602300924;;
12713;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ВЕЛЬТЕЛЕКОМ";ООО "ВЕЛЬТЕЛЕКОМ";2907015370;;
12714;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СТРИЖ-ТЕЛЕКОМ";ООО "СТРИЖ-ТЕЛЕКОМ";1106036009;;
12715;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "РАССВЕТ ТЕХ";ООО "РАССВЕТ ТЕХ";7703766338;;
12716;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СИНТЕЗ ТЕЛЕКОМ";ООО "СИНТЕЗ ТЕЛЕКОМ";7736661891;;
12717;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АСТРУС ТЕЛЕКОМ";ООО "АСТРУС ТЕЛЕКОМ";7729605166;;
12718;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  "Л ЭНД Р";ООО "Л ЭНД Р";7807386980;;
12719;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИМС СЕРВИС РУС";ООО "ИМС СР";2700007703;;
12720;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР СПЕЦИАЛЬНЫХ ВЫЧИСЛИТЕЛЬНЫХ ТЕХНОЛОГИЙ";ООО "НИЦ СВТ";5262259810;;
12721;АКЦИОНЕРНОЕ ОБЩЕСТВО "2А ТЕЛЕКОМ";АО "2А ТЕЛЕКОМ";5024236371;;
12722;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ВИРТА";ООО "ВИРТА";7725233132;;
12723;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "БАЛТИК ДАТА";ООО "БД";7806561614;;
12724;Индивидуальный предприниматель ИСЛАМХАНОВ АДЛАН ДЖАЛАВДИЕВИЧ;ИП ИСЛАМХАНОВ АДЛАН ДЖАЛАВДИЕВИЧ;200554641639;;
12725;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЗАТЕЛЕКОМ";ООО "ЗАТЕЛЕКОМ";7716984252;;
12726;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЗАМКОВ.РУ";ООО "ЗАМКОВ.РУ";7734484904;;
12727;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СВЯЗЬМЕДИА";ООО "СВЯЗЬМЕДИА";6685214795;;
12728;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "НЕКСТТЕЛ";ООО "НЕКСТТЕЛ";9731122787;;
12729;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СЕРВИСТЕЛ";ООО "СЕРВИСТЕЛ";9722058729;;
12730;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИМПЕРКОМ";ООО "ИМПЕРКОМ";7708299415;;
12731;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТЕЛЕКОМ СТРОЙ МСК";ООО "ТС МСК";5262383945;;
12732;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ДК ТУР";ООО "ДК ТУР";2628061344;;
12733;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "Р-3 ГРУП";ООО "Р-3 ГРУП";7719489288;;
12734;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ПРАВИЛЬНОЕ РЕШЕНИЕ";ООО "ПРАВИЛЬНОЕ РЕШЕНИЕ";7723800322;;
12735;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СМТ МАКС";ООО "СМТ МАКС";9709091854;;
12736;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИНФОКОМ";ООО "ИНФОКОМ";2434001378;;
12760;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИНТЕРКОМ";ООО "ИНТЕРКОМ";7810929210;;
12761;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "РХИТ";ООО "РХИТ";7730312622;;
12762;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ОКА ТЕЛЕКОМ";ООО "ОКА ТЕЛЕКОМ";5249165000;;
12763;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СВ КОННЕКТ";ООО "СВ КОННЕКТ";4706064814;;
12764;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "НАЦИОНАЛЬНАЯ ПРОФЕССИОНАЛЬНАЯ РАДИОСЕТЬ";ООО "НПРС";9727054710;;
12765;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "КОЛЛБОКС";ООО "КОЛЛБОКС";9703126268;;
12766;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТЕЛЕКОМ ПЛЮС";ООО "ТЕЛЕКОМ ПЛЮС";9703125200;;
12767;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ДЖИ КОМ МОСКОВСКАЯ ОБЛАСТЬ";ООО "ДЖИ КОМ МО";5001156105;;
12768;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "КТС-ТЕЛЕКОМ";ООО  "КТС-ТЕЛЕКОМ";4205168227;;
12769;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СТС-КОННЕКТ";ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СТС-КОННЕКТ";9727053354;;
12770;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТЕЛЕСТРИМ";ООО "ТЕЛЕСТРИМ";9703127744;;
12771;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "КВАДРИЛЛИОН";ООО "КВАДРИЛЛИОН";9722027336;;
12772;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "РТК-ЗАПАД";ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "РТК-ЗАПАД";9727053393;;
12773;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "НОВЫЕ ЛИНИИ СВЯЗИ";ООО "НОВЫЕ ЛИНИИ СВЯЗИ";9722058694;;
12774;АКЦИОНЕРНОЕ ОБЩЕСТВО "АРКТИКТЕЛЕКОМ";АО "АТК";1435360410;;
12775;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТРАНСПОРТ СВЯЗИ";ООО "ТРАНСПОРТ СВЯЗИ";4706069795;;
12776;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ДЛ ИМПЕКС";ООО "ДЛ ИМПЕКС";9705185090;;
12777;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ДИРИЖАБЛЬ";ООО "ДИРИЖАБЛЬ";6952000189;;
12778;АКЦИОНЕРНОЕ ОБЩЕСТВО "СФЕРА";АО "СФЕРА";7705033512;;
12779;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  "ФРИВЭЙ";ООО "ФРИВЭЙ";5018165108;;
12780;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "РЕСУРСТРАНЗИТ";ООО "РЕСУРСТРАНЗИТ";2465201225;;
12781;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "К-ИНТЕГРАЦИЯ";ООО "К-ИНТЕГРАЦИЯ";7731372261;;
12782;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АЗБУКА ТЕЛЕКОМ";ООО "АЗБУКА ТЕЛЕКОМ";9703126388;;
12783;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "М2М ТЕЛЕМАТИКА ИВАНОВО";ООО "М2М ТЕЛЕМАТИКА ИВАНОВО";3702616131;;
12784;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЮНИОН";ООО  "ЮНИОН";5262261136;;
12785;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ПЕРЕДОВАЯ НЭТ";ООО "ПЕРЕДОВАЯ НЭТ";5018216257;;
12786;АКЦИОНЕРНОЕ ОБЩЕСТВО "КОНЦЕРН "АВТОМАТИКА";АО "КОНЦЕРН "АВТОМАТИКА";7715906332;;
12787;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СИСТЕМА";ООО "СИСТЕМА";6234190118;;
12789;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АЛЬФА-112";ООО "АЛЬФА-112";7734381257;;
12790;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АЛЬЯНС ТРЕЙД";ООО "АЛЬЯНС ТРЕЙД";7838094708;;
12791;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ПРОФРЕГЛАМЕНТ";ООО "ПРОФРЕГЛАМЕНТ";5018151747;;
12792;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ИНФОРМАЦИОННЫЕ И КВАНТОВЫЕ ТЕХНОЛОГИИ";ООО "ИНФОРМАЦИОННЫЕ И КВАНТОВЫЕ ТЕХНОЛОГИИ";6671289328;;
